,__name__,container,core,dram,endpoint,exported_instance,instance,job,namespace,pkg_id,pod,service,uncore,timestamp,node_package_energy_millijoule
134,node_package_energy_millijoule,kepler-exporter,0,22233781,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164616,166587853
135,node_package_energy_millijoule,kepler-exporter,0,2227886,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165183,165204443
136,node_package_energy_millijoule,kepler-exporter,0,22313861,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164619,166857573
137,node_package_energy_millijoule,kepler-exporter,0,22387235,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164622,167046253
138,node_package_energy_millijoule,kepler-exporter,0,22442384,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164625,167166444
139,node_package_energy_millijoule,kepler-exporter,0,22496168,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164628,167295742
140,node_package_energy_millijoule,kepler-exporter,0,22567751,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164631,167499533
141,node_package_energy_millijoule,kepler-exporter,0,22648840,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164634,167758567
142,node_package_energy_millijoule,kepler-exporter,0,22729985,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164637,168004025
143,node_package_energy_millijoule,kepler-exporter,0,22810929,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164640,168245713
144,node_package_energy_millijoule,kepler-exporter,0,22891786,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164643,168495703
145,node_package_energy_millijoule,kepler-exporter,0,22971612,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164646,168730194
146,node_package_energy_millijoule,kepler-exporter,0,23033391,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164649,168852609
147,node_package_energy_millijoule,kepler-exporter,0,2305677,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165186,165450298
148,node_package_energy_millijoule,kepler-exporter,0,23092268,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164652,168986024
149,node_package_energy_millijoule,kepler-exporter,0,23158857,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164655,169190002
150,node_package_energy_millijoule,kepler-exporter,0,23238901,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164658,169521323
151,node_package_energy_millijoule,kepler-exporter,0,23320801,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164661,169843818
152,node_package_energy_millijoule,kepler-exporter,0,23404438,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164664,170138796
153,node_package_energy_millijoule,kepler-exporter,0,23487066,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164667,170423593
154,node_package_energy_millijoule,kepler-exporter,0,23568919,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164670,170698339
155,node_package_energy_millijoule,kepler-exporter,0,23632764,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164673,170818087
156,node_package_energy_millijoule,kepler-exporter,0,23706932,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164676,170969749
157,node_package_energy_millijoule,kepler-exporter,0,23775644,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164679,171152598
158,node_package_energy_millijoule,kepler-exporter,0,2383156,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165189,165708541
159,node_package_energy_millijoule,kepler-exporter,0,23853857,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164682,171497576
160,node_package_energy_millijoule,kepler-exporter,0,23932565,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164685,171843870
161,node_package_energy_millijoule,kepler-exporter,0,24012595,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164688,172185787
